Date,Close
4/9/2013 16:00:00,415.36
4/10/2013 16:00:00,409.56
4/11/2013 16:00:00,411.77
4/12/2013 16:00:00,412.12
4/15/2013 16:00:00,408.96
4/16/2013 16:00:00,411.09
4/17/2013 16:00:00,415.78
4/18/2013 16:00:00,414.25
4/19/2013 16:00:00,413.99
4/22/2013 16:00:00,412.37
4/23/2013 16:00:00,412.37
4/24/2013 16:00:00,416.64
4/25/2013 16:00:00,419.45
4/26/2013 16:00:00,418.43
4/29/2013 16:00:00,418.77
4/30/2013 16:00:00,416.04
5/1/2013 16:00:00,418
5/2/2013 16:00:00,422.01
5/3/2013 16:00:00,415.78
5/6/2013 16:00:00,413.99
5/7/2013 16:00:00,412.53
5/8/2013 16:00:00,409.97
5/9/2013 16:00:00,410.43
5/10/2013 16:00:00,411.98
5/13/2013 16:00:00,412.54
5/14/2013 16:00:00,410.92
5/15/2013 16:00:00,409.04
5/16/2013 16:00:00,408.62
5/17/2013 16:00:00,404.61
5/20/2013 16:00:00,406.66
5/21/2013 16:00:00,410.84
5/22/2013 16:00:00,406.91
5/23/2013 16:00:00,403.41
5/24/2013 16:00:00,406.91
5/28/2013 16:00:00,407.59
5/29/2013 16:00:00,410.92
5/30/2013 16:00:00,406.31
5/31/2013 16:00:00,411.09
6/3/2013 16:00:00,407.76
6/4/2013 16:00:00,409.98
6/5/2013 16:00:00,407.08
6/6/2013 16:00:00,409.64
6/7/2013 16:00:00,406.91
6/10/2013 16:00:00,404.18
6/11/2013 16:00:00,408.53
6/12/2013 16:00:00,407.94
6/13/2013 16:00:00,406.4
6/14/2013 16:00:00,403.84
6/17/2013 16:00:00,407
6/18/2013 16:00:00,406.23
6/19/2013 16:00:00,410.92
6/20/2013 16:00:00,409.56
6/21/2013 16:00:00,415.02
6/24/2013 16:00:00,413.57
6/25/2013 16:00:00,413.4
6/26/2013 16:00:00,416.98
6/27/2013 16:00:00,419.54
6/28/2013 16:00:00,416.47
7/1/2013 16:00:00,416.98
7/2/2013 16:00:00,416.04
7/3/2013 16:00:00,416.21
7/5/2013 16:00:00,416.21
7/8/2013 16:00:00,419.44
7/9/2013 16:00:00,424.28
7/10/2013 16:00:00,425.44
7/11/2013 16:00:00,428.41
7/12/2013 16:00:00,430.29
7/15/2013 16:00:00,432.34
7/16/2013 16:00:00,431.4
7/17/2013 16:00:00,427.47
7/18/2013 16:00:00,431.66
7/19/2013 16:00:00,430.8
7/22/2013 16:00:00,428.67
7/23/2013 16:00:00,429.69
7/24/2013 16:00:00,428.92
7/25/2013 16:00:00,428.33
7/26/2013 16:00:00,429.52
7/29/2013 16:00:00,429.95
7/30/2013 16:00:00,428.84
7/31/2013 16:00:00,428.24
8/1/2013 16:00:00,424.91
8/2/2013 16:00:00,424.83
8/5/2013 16:00:00,425.09
8/6/2013 16:00:00,425.51
8/7/2013 16:00:00,425.51
8/8/2013 16:00:00,433.7
8/9/2013 16:00:00,433.02
8/12/2013 16:00:00,434.81
8/13/2013 16:00:00,437.12
8/14/2013 16:00:00,437.46
8/15/2013 16:00:00,437.2
8/16/2013 16:00:00,436.6
8/19/2013 16:00:00,437.12
8/20/2013 16:00:00,437.37
8/21/2013 16:00:00,436.77
8/22/2013 16:00:00,434.13
8/23/2013 16:00:00,432.42
8/26/2013 16:00:00,433.79
8/27/2013 16:00:00,432.51
8/28/2013 16:00:00,433.19
8/29/2013 16:00:00,433.36
8/30/2013 16:00:00,432.76
9/3/2013 16:00:00,430.72
9/4/2013 16:00:00,430.03
9/5/2013 16:00:00,427.39
9/6/2013 16:00:00,428.5
9/9/2013 16:00:00,430.12
9/10/2013 16:00:00,431.66
9/11/2013 16:00:00,434.01
9/12/2013 16:00:00,436.4
9/13/2013 16:00:00,440.78
9/16/2013 16:00:00,441.04
9/17/2013 16:00:00,439.08
9/18/2013 16:00:00,440.1
9/19/2013 16:00:00,442.75
9/20/2013 16:00:00,442.83
9/23/2013 16:00:00,445.39
9/24/2013 16:00:00,447.87
9/25/2013 16:00:00,448.04
9/26/2013 16:00:00,449.06
9/27/2013 16:00:00,450.77
9/30/2013 16:00:00,450.43
10/1/2013 16:00:00,450.17
10/2/2013 16:00:00,449.91
10/3/2013 16:00:00,449.74
10/4/2013 16:00:00,451.96
10/7/2013 16:00:00,451.54
10/8/2013 16:00:00,451.62
10/9/2013 16:00:00,450.34
10/10/2013 16:00:00,451.11
10/11/2013 16:00:00,452.13
10/14/2013 16:00:00,454.44
10/15/2013 16:00:00,453.07
10/16/2013 16:00:00,454.78
10/17/2013 16:00:00,449.74
10/18/2013 16:00:00,450.6
10/21/2013 16:00:00,450.17
10/22/2013 16:00:00,453.84
10/23/2013 16:00:00,453.07
10/24/2013 16:00:00,453.5
10/25/2013 16:00:00,453.84
10/28/2013 16:00:00,456.66
10/29/2013 16:00:00,458.28
10/30/2013 16:00:00,454.35
10/31/2013 16:00:00,452.99
11/1/2013 16:00:00,450.77
11/4/2013 16:00:00,450.85
11/5/2013 16:00:00,450.68
11/6/2013 16:00:00,450.6
11/7/2013 16:00:00,450.68
11/8/2013 16:00:00,453.99
11/11/2013 16:00:00,456.4
11/12/2013 16:00:00,457.18
11/13/2013 16:00:00,459.04
11/14/2013 16:00:00,459.13
11/15/2013 16:00:00,460.07
11/18/2013 16:00:00,454.61
11/19/2013 16:00:00,449.4
11/20/2013 16:00:00,450.34
11/21/2013 16:00:00,451.71
11/22/2013 16:00:00,449.83
11/25/2013 16:00:00,450.26
11/26/2013 16:00:00,454.01
11/27/2013 16:00:00,457.68
11/29/2013 16:00:00,458.19
12/2/2013 16:00:00,458.28
12/3/2013 16:00:00,457.68
12/4/2013 16:00:00,458.79
12/5/2013 16:00:00,453.58
12/6/2013 16:00:00,453.41
12/9/2013 16:00:00,454.1
12/10/2013 16:00:00,452.73
12/11/2013 16:00:00,453.24
12/12/2013 16:00:00,454.27
12/13/2013 16:00:00,453.41
12/16/2013 16:00:00,455.63
12/17/2013 16:00:00,453.84
12/18/2013 16:00:00,451.71
12/19/2013 16:00:00,453.84
12/20/2013 16:00:00,457
12/23/2013 16:00:00,457.17
12/24/2013 16:00:00,456.4
12/26/2013 16:00:00,457.85
12/27/2013 16:00:00,460.58
12/30/2013 16:00:00,461.09
12/31/2013 16:00:00,459.47
1/2/2014 16:00:00,462.88
1/3/2014 16:00:00,465.19
1/6/2014 16:00:00,466.98
1/7/2014 16:00:00,465.96
1/8/2014 16:00:00,466.26
1/9/2014 16:00:00,466.48
1/10/2014 16:00:00,467.12
1/13/2014 16:00:00,467.51
1/14/2014 16:00:00,470.31
1/15/2014 16:00:00,474.23
1/16/2014 16:00:00,475.17
1/17/2014 16:00:00,475.43
1/21/2014 16:00:00,478.58
1/22/2014 16:00:00,483.96
1/23/2014 16:00:00,479.86
1/24/2014 16:00:00,478.16
1/27/2014 16:00:00,479.69
1/28/2014 16:00:00,479.01
1/29/2014 16:00:00,479.61
1/30/2014 16:00:00,479.61
1/31/2014 16:00:00,479.27
2/3/2014 16:00:00,475.77
2/4/2014 16:00:00,474.06
2/5/2014 16:00:00,474.74
2/6/2014 16:00:00,474.66
2/7/2014 16:00:00,479.18
2/10/2014 16:00:00,478.41
2/11/2014 16:00:00,481.83
2/12/2014 16:00:00,480.46
2/13/2014 16:00:00,486.01
2/14/2014 16:00:00,481.57
2/18/2014 16:00:00,485.07
2/20/2014 16:00:00,484.21
2/21/2014 16:00:00,482.76
2/24/2014 16:00:00,482
2/25/2014 16:00:00,486.01
2/26/2014 16:00:00,493.26
2/27/2014 16:00:00,493
2/28/2014 16:00:00,494.8
3/3/2014 16:00:00,491.89
3/4/2014 16:00:00,497.01
3/5/2014 16:00:00,490.36
3/6/2014 16:00:00,488.57
3/7/2014 16:00:00,483.87
3/10/2014 16:00:00,479.35
3/11/2014 16:00:00,474.23
3/12/2014 16:00:00,471.38
3/13/2014 16:00:00,467.15
3/14/2014 16:00:00,470.48
3/17/2014 16:00:00,470.9
3/18/2014 16:00:00,472.18
3/19/2014 16:00:00,471.93
3/20/2014 16:00:00,464.85
3/21/2014 16:00:00,464.59
3/24/2014 16:00:00,465.61
3/25/2014 16:00:00,465.61
3/26/2014 16:00:00,469.71
3/27/2014 16:00:00,472.78
3/28/2014 16:00:00,472.18
3/31/2014 16:00:00,469.28
4/1/2014 16:00:00,465.78
4/2/2014 16:00:00,466.81
4/3/2014 16:00:00,468.86
4/4/2014 16:00:00,460.07
4/7/2014 16:00:00,460.49
4/8/2014 16:00:00,461.69
4/9/2014 16:00:00,462.88
4/10/2014 16:00:00,461.43
4/11/2014 16:00:00,463.4
4/14/2014 16:00:00,463.82
4/15/2014 16:00:00,462.2
4/16/2014 16:00:00,462.88
4/17/2014 16:00:00,458.62
4/21/2014 16:00:00,459.21
4/22/2014 16:00:00,460.67
4/23/2014 16:00:00,461.09
4/24/2014 16:00:00,463.65
4/25/2014 16:00:00,466.81
4/28/2014 16:00:00,466.98
4/29/2014 16:00:00,467.66
4/30/2014 16:00:00,468.26
5/1/2014 16:00:00,475.26
5/2/2014 16:00:00,471.16
5/5/2014 16:00:00,469.37
5/6/2014 16:00:00,472.01
5/7/2014 16:00:00,469.42
5/8/2014 16:00:00,470.29
5/9/2014 16:00:00,471.47
5/12/2014 16:00:00,470.96
5/13/2014 16:00:00,470.48
5/14/2014 16:00:00,472.35
5/15/2014 16:00:00,470.39
5/16/2014 16:00:00,472.27
5/19/2014 16:00:00,479.69
5/20/2014 16:00:00,478.16
5/21/2014 16:00:00,476.45
5/22/2014 16:00:00,473.21
5/23/2014 16:00:00,468
5/27/2014 16:00:00,466.72
5/28/2014 16:00:00,467.92
5/29/2014 16:00:00,475
5/30/2014 16:00:00,473.04
6/2/2014 16:00:00,474.83
6/3/2014 16:00:00,478.07
6/4/2014 16:00:00,478.41
6/5/2014 16:00:00,482.34
6/6/2014 16:00:00,482.25
6/9/2014 16:00:00,488.99
6/10/2014 16:00:00,489.42
6/11/2014 16:00:00,485.32
6/12/2014 16:00:00,495.05
6/13/2014 16:00:00,500.43
6/16/2014 16:00:00,498.98
6/17/2014 16:00:00,497.35
6/18/2014 16:00:00,494.97
6/19/2014 16:00:00,503.33
6/20/2014 16:00:00,499.4
6/23/2014 16:00:00,501.45
6/24/2014 16:00:00,511.01
6/25/2014 16:00:00,514.16
6/26/2014 16:00:00,521.33
6/27/2014 16:00:00,515.78
6/30/2014 16:00:00,512.2
7/1/2014 16:00:00,517.06
7/2/2014 16:00:00,519.88
7/3/2014 16:00:00,529.01
7/7/2014 16:00:00,528.84
7/8/2014 16:00:00,525.65
7/9/2014 16:00:00,518.43
7/10/2014 16:00:00,510.9
7/11/2014 16:00:00,515.85
7/14/2014 16:00:00,514.85
7/15/2014 16:00:00,518.26
7/16/2014 16:00:00,516.38
7/17/2014 16:00:00,524.57
7/18/2014 16:00:00,526.71
7/21/2014 16:00:00,529.86
7/22/2014 16:00:00,538.82
7/23/2014 16:00:00,539.25
7/24/2014 16:00:00,539.42
7/25/2014 16:00:00,545.39
7/28/2014 16:00:00,542.92
7/29/2014 16:00:00,542.92
7/30/2014 16:00:00,545.82
7/31/2014 16:00:00,536.95
8/1/2014 16:00:00,532.42
8/4/2014 16:00:00,533.19
8/5/2014 16:00:00,531.23
8/6/2014 16:00:00,532.25
8/7/2014 16:00:00,522.18
8/8/2014 16:00:00,511.95
8/11/2014 16:00:00,513.48
8/12/2014 16:00:00,504.01
8/13/2014 16:00:00,500.17
8/14/2014 16:00:00,502.9
8/15/2014 16:00:00,506.48
8/18/2014 16:00:00,507
8/19/2014 16:00:00,502.47
8/20/2014 16:00:00,496.25
8/21/2014 16:00:00,496.76
8/22/2014 16:00:00,501.71
8/25/2014 16:00:00,505.63
8/26/2014 16:00:00,505.97
8/27/2014 16:00:00,504.52
8/28/2014 16:00:00,512.29
8/29/2014 16:00:00,516.81
9/2/2014 16:00:00,520.22
9/3/2014 16:00:00,530.46
9/4/2014 16:00:00,536.01
9/5/2014 16:00:00,545.22
9/8/2014 16:00:00,542.63
9/9/2014 16:00:00,548.52
9/10/2014 16:00:00,549.97
9/11/2014 16:00:00,543.46
9/12/2014 16:00:00,543.52
9/15/2014 16:00:00,542.75
9/16/2014 16:00:00,542.24
9/17/2014 16:00:00,546.07
9/18/2014 16:00:00,542.41
9/19/2014 16:00:00,541.64
9/22/2014 16:00:00,541.47
9/23/2014 16:00:00,541.72
9/24/2014 16:00:00,541.89
9/25/2014 16:00:00,543
9/26/2014 16:00:00,553.24
9/29/2014 16:00:00,561.35
9/30/2014 16:00:00,557.93
10/1/2014 16:00:00,566.21
10/2/2014 16:00:00,568
10/3/2014 16:00:00,566.13
10/6/2014 16:00:00,567.58
10/7/2014 16:00:00,572.87
10/8/2014 16:00:00,573.55
10/9/2014 16:00:00,566.13
10/10/2014 16:00:00,564.16
10/13/2014 16:00:00,568.94
10/14/2014 16:00:00,559.47
10/15/2014 16:00:00,554.52
10/16/2014 16:00:00,564.16
10/17/2014 16:00:00,563.31
10/20/2014 16:00:00,573.46
10/21/2014 16:00:00,570.14
10/22/2014 16:00:00,573.72
10/23/2014 16:00:00,577.13
10/24/2014 16:00:00,569.62
10/27/2014 16:00:00,572.78
10/28/2014 16:00:00,572.61
10/29/2014 16:00:00,569.11
10/30/2014 16:00:00,571.07
10/31/2014 16:00:00,566.72
11/3/2014 16:00:00,569.8
11/4/2014 16:00:00,568.77
11/5/2014 16:00:00,563.82
11/6/2014 16:00:00,564.33
11/7/2014 16:00:00,570.36
11/10/2014 16:00:00,572.3
11/11/2014 16:00:00,573.17
11/12/2014 16:00:00,577.51
11/13/2014 16:00:00,583.7
11/14/2014 16:00:00,584.56
11/17/2014 16:00:00,587.37
11/18/2014 16:00:00,587.29
11/19/2014 16:00:00,588.05
11/20/2014 16:00:00,586.43
11/21/2014 16:00:00,587.54
11/24/2014 16:00:00,580.29
11/25/2014 16:00:00,583.7
11/26/2014 16:00:00,579.1
11/28/2014 16:00:00,577.56
12/1/2014 16:00:00,583.11
12/2/2014 16:00:00,576.96
12/3/2014 16:00:00,570.39
12/4/2014 16:00:00,569.88
12/5/2014 16:00:00,562.71
12/8/2014 16:00:00,552.47
12/9/2014 16:00:00,556.48
12/10/2014 16:00:00,556.23
12/11/2014 16:00:00,554.86
12/12/2014 16:00:00,553.5
12/15/2014 16:00:00,552.05
12/16/2014 16:00:00,541.81
12/17/2014 16:00:00,531.83
12/18/2014 16:00:00,541.04
12/19/2014 16:00:00,546.42
12/22/2014 16:00:00,548.89
12/23/2014 16:00:00,548.12
12/24/2014 16:00:00,548.04
12/26/2014 16:00:00,554.52
12/29/2014 16:00:00,563.14
12/30/2014 16:00:00,562.12
12/31/2014 16:00:00,558.19
1/2/2015 16:00:00,565.44
1/5/2015 16:00:00,567.32
1/6/2015 16:00:00,566.64
1/7/2015 16:00:00,566.21
1/8/2015 16:00:00,557.56
1/9/2015 16:00:00,547.32
1/12/2015 16:00:00,545.36
1/13/2015 16:00:00,535.22
1/14/2015 16:00:00,526.71
1/15/2015 16:00:00,521.5
1/16/2015 16:00:00,522.01
1/20/2015 16:00:00,515.61
1/21/2015 16:00:00,518.34
1/22/2015 16:00:00,518.09
1/23/2015 16:00:00,507.85
1/26/2015 16:00:00,505.12
1/27/2015 16:00:00,515.36
1/28/2015 16:00:00,517.06
1/29/2015 16:00:00,513.65
1/30/2015 16:00:00,519.71
2/2/2015 16:00:00,510.58
2/3/2015 16:00:00,513.91
2/4/2015 16:00:00,507.34
2/5/2015 16:00:00,505.2
2/6/2015 16:00:00,515.44
2/9/2015 16:00:00,524.4
2/10/2015 16:00:00,524.83
2/11/2015 16:00:00,515.7
2/12/2015 16:00:00,515.78
2/13/2015 16:00:00,522.95
2/17/2015 16:00:00,514.42
2/18/2015 16:00:00,520.9
2/19/2015 16:00:00,517.06
2/20/2015 16:00:00,506.91
2/23/2015 16:00:00,502.05
2/24/2015 16:00:00,496.84
2/25/2015 16:00:00,501.19
2/26/2015 16:00:00,511.26
2/27/2015 16:00:00,517.75
3/2/2015 16:00:00,523.72
3/3/2015 16:00:00,515.53
3/4/2015 16:00:00,525.77
3/5/2015 16:00:00,523.12
3/6/2015 16:00:00,522.66
3/9/2015 16:00:00,514.88
3/10/2015 16:00:00,510.75
3/11/2015 16:00:00,507.37
3/12/2015 16:00:00,500.43
3/13/2015 16:00:00,495.82
3/16/2015 16:00:00,494.8
3/17/2015 16:00:00,496.5
3/18/2015 16:00:00,506.74
3/19/2015 16:00:00,512.71
3/20/2015 16:00:00,513.57
3/23/2015 16:00:00,522.18
3/24/2015 16:00:00,522.35
3/25/2015 16:00:00,520.05
3/26/2015 16:00:00,518.77
3/27/2015 16:00:00,522.1
3/30/2015 16:00:00,522.1
3/31/2015 16:00:00,519.88
4/1/2015 16:00:00,519.54
4/2/2015 16:00:00,523.46
4/6/2015 16:00:00,517.92
4/7/2015 16:00:00,519.88
4/8/2015 16:00:00,516.89
4/9/2015 16:00:00,517.32
4/10/2015 16:00:00,507.85
4/13/2015 16:00:00,508.36
4/14/2015 16:00:00,513.4
4/15/2015 16:00:00,517.66
4/16/2015 16:00:00,518.77
4/17/2015 16:00:00,508.53
4/20/2015 16:00:00,497.87
4/21/2015 16:00:00,500.77
4/22/2015 16:00:00,498.38
4/23/2015 16:00:00,508.62
4/24/2015 16:00:00,516.04
4/27/2015 16:00:00,512.88
4/28/2015 16:00:00,515.78
4/29/2015 16:00:00,515.02
4/30/2015 16:00:00,510.92
5/1/2015 16:00:00,509.13
5/4/2015 16:00:00,514.42
5/5/2015 16:00:00,516.89
5/6/2015 16:00:00,512.71
5/7/2015 16:00:00,509.06
5/8/2015 16:00:00,514.78
5/11/2015 16:00:00,509.83
5/12/2015 16:00:00,512
5/13/2015 16:00:00,514.16
5/14/2015 16:00:00,519.03
5/15/2015 16:00:00,514.68
5/18/2015 16:00:00,512.03
5/19/2015 16:00:00,513.99
5/20/2015 16:00:00,511.01
5/21/2015 16:00:00,515.02
5/22/2015 16:00:00,514.33
5/26/2015 16:00:00,514.08
5/27/2015 16:00:00,516.81
5/28/2015 16:00:00,521.33
5/29/2015 16:00:00,516.3
6/1/2015 16:00:00,519.28
6/2/2015 16:00:00,518.77
6/3/2015 16:00:00,514.08
6/4/2015 16:00:00,516.89
6/5/2015 16:00:00,513.91
6/8/2015 16:00:00,517.41
6/9/2015 16:00:00,521.76
6/10/2015 16:00:00,523.98
6/11/2015 16:00:00,521.93
6/12/2015 16:00:00,514.68
6/15/2015 16:00:00,515.78
6/16/2015 16:00:00,516.13
6/17/2015 16:00:00,514.16
6/18/2015 16:00:00,509.73
6/19/2015 16:00:00,514.25
6/22/2015 16:00:00,518.43
6/23/2015 16:00:00,518.17
6/24/2015 16:00:00,513.05
6/25/2015 16:00:00,507.08
6/26/2015 16:00:00,506.91
6/29/2015 16:00:00,511.52
6/30/2015 16:00:00,505.38
7/1/2015 16:00:00,515.61
7/2/2015 16:00:00,516.13
7/6/2015 16:00:00,513.65
7/7/2015 16:00:00,515.61
7/8/2015 16:00:00,510.85
7/9/2015 16:00:00,511.28
7/10/2015 16:00:00,509.37
7/13/2015 16:00:00,508.87
7/14/2015 16:00:00,513.05
7/15/2015 16:00:00,512.71
7/16/2015 16:00:00,509.98
7/17/2015 16:00:00,508.96
7/20/2015 16:00:00,508.62
7/21/2015 16:00:00,502.65
7/22/2015 16:00:00,499.83
7/23/2015 16:00:00,493.69
7/24/2015 16:00:00,491.89
7/27/2015 16:00:00,491.38
7/28/2015 16:00:00,501.02
7/29/2015 16:00:00,499.91
7/30/2015 16:00:00,499.83
7/31/2015 16:00:00,498.04
8/3/2015 16:00:00,505.46
8/4/2015 16:00:00,505.8
8/5/2015 16:00:00,505.72
8/6/2015 16:00:00,508.02
8/7/2015 16:00:00,506.91
8/10/2015 16:00:00,509.56
8/11/2015 16:00:00,509.04
8/12/2015 16:00:00,500.34
8/13/2015 16:00:00,504.61
8/14/2015 16:00:00,501.19
8/17/2015 16:00:00,504.1
8/18/2015 16:00:00,503.07
8/19/2015 16:00:00,495.39
8/20/2015 16:00:00,499.4
8/21/2015 16:00:00,490.96
8/24/2015 16:00:00,485.75
8/25/2015 16:00:00,483.62
8/26/2015 16:00:00,479.1
8/27/2015 16:00:00,486.52
8/28/2015 16:00:00,491.38
8/31/2015 16:00:00,488.74
9/1/2015 16:00:00,482.34
9/2/2015 16:00:00,482
9/3/2015 16:00:00,483.28
9/4/2015 16:00:00,479.44
9/8/2015 16:00:00,489.68
9/9/2015 16:00:00,490.84
9/10/2015 16:00:00,491.47
9/11/2015 16:00:00,484.71
9/14/2015 16:00:00,488.65
9/15/2015 16:00:00,485.24
9/16/2015 16:00:00,476.02
9/17/2015 16:00:00,475.51
9/18/2015 16:00:00,472.27
9/21/2015 16:00:00,476.96
9/22/2015 16:00:00,473.55
9/23/2015 16:00:00,463.31
9/24/2015 16:00:00,457.34
9/25/2015 16:00:00,467.58
9/28/2015 16:00:00,468.09
9/29/2015 16:00:00,457.85
9/30/2015 16:00:00,446.84
10/1/2015 16:00:00,443.69
10/2/2015 16:00:00,448.38
10/5/2015 16:00:00,444.45
10/6/2015 16:00:00,454.69
10/7/2015 16:00:00,464.68
10/8/2015 16:00:00,469.88
10/9/2015 16:00:00,468.69
10/12/2015 16:00:00,469.54
10/13/2015 16:00:00,468.26
10/14/2015 16:00:00,469.03
10/15/2015 16:00:00,466.04
10/16/2015 16:00:00,475.85
10/19/2015 16:00:00,483.45
10/20/2015 16:00:00,488.65
10/21/2015 16:00:00,488.57
10/22/2015 16:00:00,490.61
10/23/2015 16:00:00,489.42
10/26/2015 16:00:00,484.64
10/27/2015 16:00:00,479.86
10/28/2015 16:00:00,490.1
10/29/2015 16:00:00,487.37
10/30/2015 16:00:00,483.7
11/2/2015 16:00:00,483.53
11/3/2015 16:00:00,478.58
11/4/2015 16:00:00,468.34
11/5/2015 16:00:00,458.7
11/6/2015 16:00:00,462.01
11/9/2015 16:00:00,451.77
11/10/2015 16:00:00,442.06
11/11/2015 16:00:00,452.3
11/12/2015 16:00:00,461.52
11/13/2015 16:00:00,452.73
11/16/2015 16:00:00,442.49
11/17/2015 16:00:00,445.65
11/18/2015 16:00:00,454.35
11/19/2015 16:00:00,450.68
11/20/2015 16:00:00,450.6
11/23/2015 16:00:00,458.02
11/24/2015 16:00:00,452.22
11/25/2015 16:00:00,454.35
11/27/2015 16:00:00,456.83
11/30/2015 16:00:00,451.71
12/1/2015 16:00:00,459.47
12/2/2015 16:00:00,449.23
12/3/2015 16:00:00,441.81
12/4/2015 16:00:00,441.04
12/7/2015 16:00:00,433.96
12/8/2015 16:00:00,433.7
12/9/2015 16:00:00,423.72
12/10/2015 16:00:00,431.83
12/11/2015 16:00:00,430.89
12/14/2015 16:00:00,424.57
12/15/2015 16:00:00,428.41
12/16/2015 16:00:00,426.54
12/17/2015 16:00:00,418.17
12/18/2015 16:00:00,428.41
12/21/2015 16:00:00,443.77
12/22/2015 16:00:00,449.83
12/23/2015 16:00:00,459.64
12/24/2015 16:00:00,467.66
12/28/2015 16:00:00,464.68
12/29/2015 16:00:00,462.46
12/30/2015 16:00:00,466.55
12/31/2015 16:00:00,466.89
1/4/2016 16:00:00,465.61
1/5/2016 16:00:00,466.81
1/6/2016 16:00:00,465.96
1/7/2016 16:00:00,455.72
1/8/2016 16:00:00,454.15
1/11/2016 16:00:00,452.41
1/12/2016 16:00:00,451.4
1/13/2016 16:00:00,453.38
1/14/2016 16:00:00,448.81
1/15/2016 16:00:00,438.57
1/19/2016 16:00:00,444.2
1/20/2016 16:00:00,437.46
1/21/2016 16:00:00,447.7
1/22/2016 16:00:00,454.18
1/25/2016 16:00:00,451.28
1/26/2016 16:00:00,455.29
1/27/2016 16:00:00,461.6
1/28/2016 16:00:00,459.13
1/29/2016 16:00:00,457.34
2/1/2016 16:00:00,458.79
2/2/2016 16:00:00,459.9
2/3/2016 16:00:00,463.31
2/4/2016 16:00:00,462.97
2/5/2016 16:00:00,458.7
2/8/2016 16:00:00,448.46
2/9/2016 16:00:00,447.61
2/10/2016 16:00:00,449.83
2/11/2016 16:00:00,442.06
2/12/2016 16:00:00,440.7
2/16/2016 16:00:00,450.94
2/17/2016 16:00:00,455.38
2/18/2016 16:00:00,458.62
2/19/2016 16:00:00,457.17
2/22/2016 16:00:00,459.47
2/23/2016 16:00:00,462.46
2/24/2016 16:00:00,464.68
2/25/2016 16:00:00,468.77
2/26/2016 16:00:00,467.58
2/29/2016 16:00:00,467.49
3/1/2016 16:00:00,467.92
3/2/2016 16:00:00,465.19
3/3/2016 16:00:00,462.29
3/4/2016 16:00:00,465.36
3/7/2016 16:00:00,457.25
3/8/2016 16:00:00,453.74
3/9/2016 16:00:00,445.36
3/10/2016 16:00:00,442.87
3/11/2016 16:00:00,438.74
3/14/2016 16:00:00,439.68
3/15/2016 16:00:00,444.8
3/16/2016 16:00:00,446.25
3/17/2016 16:00:00,446.08
3/18/2016 16:00:00,440.61
3/21/2016 16:00:00,436.35
3/22/2016 16:00:00,430.55
3/23/2016 16:00:00,426.96
3/24/2016 16:00:00,427.9
3/28/2016 16:00:00,428.41
3/29/2016 16:00:00,428.41
3/30/2016 16:00:00,420.05
3/31/2016 16:00:00,423.29
4/1/2016 16:00:00,421.76
4/4/2016 16:00:00,422.1
4/5/2016 16:00:00,412.12
4/6/2016 16:00:00,415.87
4/7/2016 16:00:00,417.15
4/8/2016 16:00:00,423.29
4/11/2016 16:00:00,420.56
4/12/2016 16:00:00,419.28
4/13/2016 16:00:00,415.44
4/14/2016 16:00:00,415.53
4/15/2016 16:00:00,416.98
4/18/2016 16:00:00,406.74
4/19/2016 16:00:00,404.69
4/20/2016 16:00:00,400.26
4/21/2016 16:00:00,398.98
4/22/2016 16:00:00,391.3
4/25/2016 16:00:00,397.95
4/26/2016 16:00:00,405.29
4/27/2016 16:00:00,402.05
4/28/2016 16:00:00,391.81
4/29/2016 16:00:00,392.24
5/2/2016 16:00:00,395.22
5/3/2016 16:00:00,397.18
5/4/2016 16:00:00,400.85
5/5/2016 16:00:00,408.28
5/6/2016 16:00:00,410.1
5/9/2016 16:00:00,415.73
5/10/2016 16:00:00,413.57
5/11/2016 16:00:00,409.64
5/12/2016 16:00:00,405.8
5/13/2016 16:00:00,405.2
5/16/2016 16:00:00,407.76
5/17/2016 16:00:00,408.87
5/18/2016 16:00:00,409.39
5/19/2016 16:00:00,403.84
5/20/2016 16:00:00,400.85
5/23/2016 16:00:00,390.61
5/24/2016 16:00:00,386.26
5/25/2016 16:00:00,387.03
5/26/2016 16:00:00,393.69
5/27/2016 16:00:00,397.35
5/31/2016 16:00:00,402.9
6/1/2016 16:00:00,400.85
6/2/2016 16:00:00,401.54
6/3/2016 16:00:00,402.05
6/6/2016 16:00:00,397.78
6/7/2016 16:00:00,395.9
6/8/2016 16:00:00,405.2
6/9/2016 16:00:00,405.63
6/10/2016 16:00:00,400.51
6/13/2016 16:00:00,390.27
6/14/2016 16:00:00,392.49
6/15/2016 16:00:00,387.63
6/16/2016 16:00:00,386.86
6/17/2016 16:00:00,384.13
6/20/2016 16:00:00,376.28
6/21/2016 16:00:00,380.38
6/22/2016 16:00:00,380.97
6/23/2016 16:00:00,388.57
6/24/2016 16:00:00,378.41
6/27/2016 16:00:00,382.34
6/28/2016 16:00:00,384.73
6/29/2016 16:00:00,389.51
6/30/2016 16:00:00,391.89
7/1/2016 16:00:00,385.58
7/5/2016 16:00:00,387.88
7/6/2016 16:00:00,384.98
7/7/2016 16:00:00,381.57
7/8/2016 16:00:00,383.09
7/11/2016 16:00:00,373.19
7/12/2016 16:00:00,371.67
7/13/2016 16:00:00,377.37
7/14/2016 16:00:00,382.51
7/15/2016 16:00:00,374.91
